0.000,"Info","2024-11-15 11:12:36","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.103"
0.000,"Info","Apparatus","Exeter Zantiks LT - 3"
0.000,"Info","Unit ID","9F0162"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.431,1,0.0,20.4,56.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,55.7,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
52.436,2,0.0,22.2,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
53.447,3,0.0,16.8,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,4.4,12.7,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.085,0.920,1.006,0.000,0.000,0.000,0.000,1.006,0.000,0.000,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
54.452,4,0.0,66.8,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
55.463,5,0.0,54.0,4.2,3.9,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,4.4,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,1.005,0.000,1.005,0.000,0.000,0.000,0.000,1.005,0.000,0.000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
56.469,6,0.0,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
57.473,7,0.0,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
58.478,8,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
59.483,9,0.0,0.0,50.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,29.2,0.0,0.0,7.7,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.645,0.000,0.355,0.000,0.000,1.000,0.000,0.000,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
60.488,10,0.0,0.0,59.5,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0.0,0.0,12.1,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
